,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
16794,22.0,female,Bachelor,75787.0,1,RENT,10000.0,EDUCATION,10.26,0.13,3.0,653,Yes,0
16795,29.0,male,Bachelor,114513.0,6,RENT,12000.0,VENTURE,10.71,0.1,5.0,643,Yes,0
16796,24.0,female,High School,69352.0,0,RENT,9573.0,PERSONAL,9.52,0.14,4.0,545,Yes,0
16798,35.0,male,Bachelor,48403.0,9,MORTGAGE,6000.0,MEDICAL,7.13,0.12,8.0,689,Yes,0
16799,23.0,female,High School,29668.0,0,MORTGAGE,1294.0,VENTURE,6.34,0.04,4.0,664,No,0
16800,30.0,male,Bachelor,68068.0,6,RENT,4800.0,PERSONAL,14.12,0.07,9.0,654,No,0
16801,30.0,male,Master,94166.0,11,RENT,9000.0,VENTURE,11.95,0.1,7.0,701,Yes,0
16802,24.0,male,High School,77458.0,0,MORTGAGE,7048.0,MEDICAL,6.14,0.09,5.0,598,Yes,0
16803,30.0,male,High School,87397.0,9,RENT,14435.0,EDUCATION,9.27,0.17,7.0,638,Yes,0
16804,24.0,female,Associate,33672.0,0,RENT,5000.0,EDUCATION,11.01,0.15,4.0,625,No,0
16805,28.0,male,High School,90980.0,4,RENT,20000.0,HOMEIMPROVEMENT,12.03,0.22,8.0,572,Yes,0
16806,26.0,male,Associate,53898.0,3,OWN,14105.0,VENTURE,12.57,0.26,4.0,661,Yes,0
16807,35.0,male,Associate,26979.0,12,RENT,2100.0,MEDICAL,8.81,0.08,12.0,614,Yes,0
16808,24.0,male,Bachelor,35829.0,0,RENT,6000.0,MEDICAL,12.97,0.17,2.0,623,No,0
16809,22.0,male,High School,28585.0,0,RENT,4842.0,EDUCATION,13.52,0.17,4.0,658,Yes,0
16810,25.0,male,Associate,47252.0,1,RENT,5670.0,PERSONAL,6.37,0.12,3.0,615,Yes,0
16811,37.0,female,High School,76321.0,11,RENT,5534.0,HOMEIMPROVEMENT,7.84,0.07,10.0,703,No,0
16812,25.0,female,High School,73237.0,4,MORTGAGE,4000.0,PERSONAL,12.43,0.05,2.0,617,Yes,0
16814,29.0,male,High School,89379.0,7,RENT,8885.0,EDUCATION,15.95,0.1,9.0,666,Yes,0
16815,22.0,male,Associate,129448.0,3,RENT,10000.0,VENTURE,7.23,0.08,4.0,671,Yes,0
16816,24.0,female,Master,63050.0,2,RENT,4000.0,DEBTCONSOLIDATION,9.98,0.06,3.0,618,No,0
16817,25.0,male,Bachelor,35360.0,4,RENT,3000.0,VENTURE,11.04,0.08,3.0,539,Yes,0
16818,23.0,female,High School,87407.0,4,MORTGAGE,12000.0,PERSONAL,7.11,0.14,4.0,599,Yes,0
16819,31.0,male,Associate,144942.0,8,MORTGAGE,35000.0,EDUCATION,9.44,0.24,7.0,609,No,0
16820,24.0,female,Associate,100799.0,3,MORTGAGE,3884.0,PERSONAL,7.15,0.04,5.0,615,No,0
16821,29.0,male,Associate,56278.0,4,MORTGAGE,6000.0,PERSONAL,11.03,0.11,8.0,642,Yes,0
16822,34.0,male,High School,91823.0,9,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.05,0.11,9.0,638,No,0
16823,37.0,female,Bachelor,61190.0,13,RENT,15000.0,HOMEIMPROVEMENT,12.23,0.25,12.0,708,Yes,0
16824,24.0,male,Master,301117.0,3,MORTGAGE,8772.0,PERSONAL,9.91,0.03,3.0,690,No,0
16825,28.0,male,High School,78428.0,8,RENT,5000.0,PERSONAL,7.05,0.06,8.0,672,No,0
16826,24.0,female,High School,82271.0,1,RENT,10000.0,DEBTCONSOLIDATION,16.02,0.12,2.0,651,No,0
16827,29.0,male,Doctorate,58358.0,7,MORTGAGE,17338.0,HOMEIMPROVEMENT,13.53,0.3,5.0,630,Yes,0
16828,33.0,female,Bachelor,115120.0,14,MORTGAGE,12000.0,DEBTCONSOLIDATION,9.79,0.1,8.0,723,Yes,0
16829,25.0,male,Master,42957.0,4,RENT,1000.0,VENTURE,13.08,0.02,3.0,699,No,0
16830,32.0,male,Bachelor,73358.0,8,MORTGAGE,6000.0,MEDICAL,6.62,0.08,6.0,686,Yes,0
16831,31.0,male,High School,193091.0,8,MORTGAGE,7105.0,DEBTCONSOLIDATION,13.36,0.04,7.0,648,Yes,0
16832,39.0,male,Associate,103038.0,18,MORTGAGE,10000.0,EDUCATION,10.09,0.1,15.0,656,Yes,0
16833,27.0,male,Doctorate,31427.0,3,RENT,3685.0,DEBTCONSOLIDATION,9.67,0.12,8.0,586,No,0
16834,26.0,male,High School,128197.0,2,MORTGAGE,5000.0,DEBTCONSOLIDATION,11.1,0.04,5.0,585,Yes,0
16835,29.0,male,Master,152334.0,8,MORTGAGE,6879.0,VENTURE,14.77,0.05,6.0,651,No,0
16836,32.0,male,Bachelor,96963.0,10,MORTGAGE,15000.0,MEDICAL,9.65,0.15,10.0,695,No,0
16837,25.0,female,Associate,157355.0,6,MORTGAGE,2691.0,MEDICAL,5.91,0.02,3.0,659,No,0
16838,25.0,female,Bachelor,96673.0,2,MORTGAGE,7000.0,PERSONAL,10.8,0.07,2.0,669,Yes,0
16839,24.0,male,Associate,84736.0,5,MORTGAGE,16000.0,EDUCATION,13.86,0.19,4.0,654,No,0
16840,27.0,female,Bachelor,129916.0,2,MORTGAGE,20000.0,HOMEIMPROVEMENT,12.68,0.15,5.0,620,Yes,0
16841,31.0,female,High School,70647.0,7,OWN,6420.0,VENTURE,7.51,0.09,8.0,631,Yes,0
16842,31.0,male,Bachelor,28422.0,10,RENT,4065.0,MEDICAL,11.19,0.14,7.0,700,No,0
16843,24.0,female,Associate,115238.0,1,RENT,12000.0,DEBTCONSOLIDATION,11.37,0.1,4.0,570,Yes,0
16844,42.0,male,High School,42725.0,20,RENT,3252.0,EDUCATION,8.73,0.08,10.0,667,No,0
16845,36.0,female,High School,180811.0,9,MORTGAGE,10000.0,EDUCATION,10.34,0.06,15.0,610,No,0
16846,28.0,female,Associate,102080.0,3,MORTGAGE,25000.0,VENTURE,14.65,0.24,7.0,620,Yes,0
16847,24.0,female,Master,84762.0,0,RENT,10000.0,EDUCATION,8.66,0.12,4.0,675,No,0
16848,22.0,female,Bachelor,62285.0,0,MORTGAGE,7971.0,PERSONAL,9.58,0.13,3.0,595,Yes,0
16849,33.0,female,Bachelor,41318.0,12,RENT,6000.0,EDUCATION,10.99,0.15,9.0,596,Yes,0
16850,27.0,male,Associate,116184.0,3,MORTGAGE,25000.0,EDUCATION,11.15,0.22,6.0,605,Yes,0
16851,26.0,male,Bachelor,180936.0,4,MORTGAGE,20000.0,PERSONAL,9.3,0.11,5.0,592,No,0
16852,26.0,female,Bachelor,33043.0,4,OWN,7378.0,MEDICAL,11.74,0.22,6.0,554,Yes,0
16853,39.0,male,High School,1076036.0,17,MORTGAGE,23116.0,PERSONAL,12.17,0.02,15.0,661,No,0
16854,25.0,male,Bachelor,55229.0,2,MORTGAGE,7500.0,EDUCATION,8.32,0.14,3.0,578,Yes,0
16856,36.0,male,Bachelor,360884.0,10,MORTGAGE,25000.0,EDUCATION,12.41,0.07,13.0,679,No,0
16857,24.0,male,Bachelor,102939.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,9.05,0.07,3.0,680,No,0
16858,28.0,male,High School,61285.0,5,RENT,9000.0,MEDICAL,11.01,0.15,7.0,638,No,0
16859,23.0,female,High School,51106.0,0,OWN,12000.0,EDUCATION,12.79,0.23,4.0,634,No,0
16860,25.0,female,High School,46764.0,0,MORTGAGE,15808.0,MEDICAL,11.38,0.34,3.0,576,Yes,0
16861,25.0,male,Bachelor,96873.0,2,RENT,10000.0,EDUCATION,9.13,0.1,4.0,656,No,0
16862,24.0,male,High School,37039.0,3,RENT,8000.0,MEDICAL,13.13,0.22,3.0,566,Yes,0
16863,22.0,male,High School,121073.0,3,RENT,10000.0,EDUCATION,10.69,0.08,3.0,676,No,0
16864,33.0,male,Bachelor,51502.0,8,RENT,5000.0,MEDICAL,6.37,0.1,9.0,595,Yes,0
16865,28.0,male,Associate,56090.0,4,RENT,2452.0,EDUCATION,8.37,0.04,7.0,586,Yes,0
16866,27.0,male,Bachelor,33537.0,0,MORTGAGE,3000.0,VENTURE,5.79,0.09,5.0,683,Yes,0
16867,25.0,female,Master,57282.0,2,RENT,8500.0,VENTURE,9.56,0.15,4.0,611,No,0
16868,25.0,male,Associate,48689.0,4,MORTGAGE,12947.0,EDUCATION,7.91,0.27,5.0,658,Yes,0
16869,31.0,male,Associate,145365.0,8,MORTGAGE,20000.0,PERSONAL,12.48,0.14,8.0,680,Yes,0
16870,44.0,male,Bachelor,61164.0,20,RENT,4500.0,PERSONAL,12.37,0.07,18.0,697,Yes,0
16871,26.0,male,Master,133085.0,1,MORTGAGE,18000.0,DEBTCONSOLIDATION,10.9,0.14,5.0,661,Yes,0
16872,37.0,male,High School,99227.0,12,RENT,5000.0,PERSONAL,8.8,0.05,10.0,659,Yes,0
16873,26.0,female,Associate,56894.0,6,MORTGAGE,12518.0,MEDICAL,11.9,0.22,3.0,596,Yes,0
16874,32.0,male,High School,198373.0,8,RENT,35000.0,VENTURE,12.99,0.18,12.0,584,Yes,0
16875,25.0,female,Bachelor,109212.0,2,RENT,10000.0,HOMEIMPROVEMENT,12.17,0.09,4.0,699,Yes,0
16876,26.0,male,Associate,94194.0,2,MORTGAGE,13530.0,HOMEIMPROVEMENT,12.76,0.14,2.0,625,No,0
16877,25.0,female,Bachelor,61964.0,6,RENT,1800.0,PERSONAL,15.22,0.03,4.0,686,Yes,0
16878,31.0,male,High School,187709.0,8,MORTGAGE,8000.0,PERSONAL,12.49,0.04,10.0,631,Yes,0
16879,36.0,male,Associate,62258.0,13,MORTGAGE,12000.0,DEBTCONSOLIDATION,10.35,0.19,15.0,681,Yes,0
16880,24.0,male,Bachelor,87367.0,5,RENT,7000.0,PERSONAL,7.98,0.08,2.0,682,No,0
16881,24.0,male,High School,35702.0,3,RENT,5500.0,DEBTCONSOLIDATION,11.09,0.15,3.0,545,Yes,0
16882,26.0,male,Associate,60913.0,3,MORTGAGE,5386.0,DEBTCONSOLIDATION,9.72,0.09,2.0,587,Yes,0
16883,23.0,female,High School,61036.0,0,RENT,6000.0,MEDICAL,11.37,0.1,3.0,573,No,0
16884,27.0,male,Associate,47336.0,5,MORTGAGE,7000.0,HOMEIMPROVEMENT,7.89,0.15,6.0,662,No,0
16885,28.0,female,Bachelor,72907.0,4,MORTGAGE,6000.0,PERSONAL,11.25,0.08,10.0,655,Yes,0
16886,28.0,female,Associate,64784.0,5,MORTGAGE,7000.0,PERSONAL,10.46,0.11,9.0,635,Yes,0
16887,31.0,female,Bachelor,109625.0,5,MORTGAGE,18000.0,MEDICAL,11.0,0.16,10.0,581,Yes,0
16888,24.0,male,Bachelor,109100.0,1,RENT,15000.0,HOMEIMPROVEMENT,16.45,0.14,4.0,602,Yes,0
16889,32.0,male,Master,87019.0,9,MORTGAGE,4000.0,HOMEIMPROVEMENT,10.17,0.05,6.0,672,No,0
16891,35.0,female,Associate,87315.0,16,MORTGAGE,12810.0,HOMEIMPROVEMENT,6.64,0.15,10.0,577,Yes,0
16892,31.0,female,Bachelor,74516.0,11,MORTGAGE,2013.0,PERSONAL,7.74,0.03,8.0,735,Yes,0
16893,40.0,male,High School,64745.0,17,RENT,4476.0,HOMEIMPROVEMENT,6.68,0.07,15.0,561,Yes,0
16894,35.0,male,High School,95223.0,6,MORTGAGE,30331.0,VENTURE,17.33,0.32,8.0,566,Yes,0
16895,23.0,female,Associate,110187.0,0,MORTGAGE,12000.0,MEDICAL,11.74,0.11,3.0,616,Yes,0
16896,29.0,male,Bachelor,135349.0,5,RENT,6000.0,DEBTCONSOLIDATION,11.06,0.04,9.0,560,Yes,0
16897,27.0,female,Associate,50262.0,4,MORTGAGE,10000.0,HOMEIMPROVEMENT,10.19,0.2,8.0,607,No,0
16898,26.0,female,Associate,85201.0,5,MORTGAGE,25000.0,PERSONAL,10.64,0.29,4.0,614,Yes,0
16899,25.0,male,High School,24894.0,3,RENT,3500.0,MEDICAL,10.28,0.14,3.0,622,No,0
16900,21.0,female,Bachelor,55336.0,0,RENT,10000.0,EDUCATION,7.05,0.18,4.0,612,Yes,0
16901,24.0,female,High School,120854.0,3,MORTGAGE,10000.0,PERSONAL,6.69,0.08,3.0,577,Yes,0
16902,40.0,male,High School,43205.0,17,RENT,10000.0,DEBTCONSOLIDATION,12.23,0.23,14.0,657,Yes,0
16903,25.0,male,Associate,62963.0,4,RENT,6262.0,MEDICAL,6.61,0.1,4.0,634,No,0
16904,23.0,male,High School,60883.0,0,MORTGAGE,1000.0,PERSONAL,9.93,0.02,3.0,610,Yes,0
16905,25.0,male,Associate,120999.0,3,MORTGAGE,7500.0,DEBTCONSOLIDATION,13.18,0.06,4.0,539,Yes,0
16906,35.0,male,High School,42877.0,11,RENT,8000.0,EDUCATION,7.85,0.19,8.0,667,No,0
16907,25.0,female,Master,93663.0,4,MORTGAGE,6101.0,MEDICAL,7.98,0.07,4.0,693,No,0
16908,26.0,male,High School,96786.0,2,RENT,15000.0,EDUCATION,9.2,0.15,3.0,613,Yes,0
16909,23.0,male,Master,35911.0,0,RENT,5000.0,EDUCATION,12.35,0.14,3.0,631,No,0
16910,38.0,male,Bachelor,101700.0,15,MORTGAGE,9888.0,DEBTCONSOLIDATION,7.86,0.1,14.0,673,Yes,0
16911,25.0,male,Bachelor,75321.0,4,MORTGAGE,20000.0,EDUCATION,10.8,0.27,4.0,623,Yes,0
16912,37.0,male,Master,89592.0,16,MORTGAGE,7172.0,MEDICAL,6.62,0.08,10.0,714,No,0
16913,28.0,male,Associate,149194.0,2,RENT,6500.0,DEBTCONSOLIDATION,9.4,0.04,8.0,636,Yes,0
16914,23.0,male,Bachelor,34445.0,0,RENT,4000.0,EDUCATION,9.34,0.12,3.0,671,Yes,0
16915,36.0,female,Bachelor,168796.0,14,MORTGAGE,10000.0,DEBTCONSOLIDATION,14.44,0.06,10.0,644,No,0
16916,24.0,female,Associate,84986.0,0,MORTGAGE,13969.0,DEBTCONSOLIDATION,11.68,0.16,3.0,698,No,0
16917,25.0,male,Associate,211311.0,0,MORTGAGE,20356.0,PERSONAL,13.75,0.1,3.0,675,Yes,0
16918,37.0,female,Associate,35651.0,16,RENT,8000.0,MEDICAL,11.02,0.22,13.0,634,Yes,0
16919,26.0,female,Associate,61049.0,2,MORTGAGE,5000.0,PERSONAL,9.32,0.08,2.0,633,Yes,0
16920,27.0,male,High School,49878.0,3,RENT,5000.0,PERSONAL,11.67,0.1,5.0,562,Yes,0
16921,45.0,female,Bachelor,66230.0,18,RENT,4500.0,PERSONAL,11.46,0.07,14.0,611,Yes,0
16922,25.0,male,Associate,52773.0,0,RENT,4000.0,EDUCATION,12.92,0.08,4.0,690,Yes,0
16923,25.0,male,Bachelor,65323.0,4,MORTGAGE,15000.0,EDUCATION,7.89,0.23,3.0,662,Yes,0
16924,30.0,male,Bachelor,52826.0,2,MORTGAGE,11370.0,DEBTCONSOLIDATION,9.07,0.22,6.0,697,No,0
16925,34.0,male,Bachelor,44259.0,8,OWN,15000.0,VENTURE,7.3,0.34,11.0,700,No,0
16926,25.0,male,Associate,144992.0,5,MORTGAGE,10000.0,EDUCATION,10.75,0.07,3.0,676,No,0
16927,22.0,female,High School,70567.0,0,RENT,10000.0,EDUCATION,6.65,0.14,3.0,587,Yes,0
16928,31.0,male,Associate,48988.0,8,RENT,3600.0,MEDICAL,8.52,0.07,10.0,658,Yes,0
16929,25.0,female,Associate,59544.0,6,MORTGAGE,2039.0,MEDICAL,11.98,0.03,2.0,587,Yes,0
16931,26.0,male,Associate,118590.0,2,MORTGAGE,1977.0,DEBTCONSOLIDATION,8.29,0.02,3.0,676,No,0
16932,30.0,female,Bachelor,42646.0,4,MORTGAGE,22750.0,HOMEIMPROVEMENT,10.09,0.53,10.0,584,Yes,0
16933,27.0,male,Associate,66699.0,6,RENT,8000.0,EDUCATION,12.62,0.12,6.0,675,Yes,0
16934,24.0,female,Bachelor,44250.0,2,RENT,1200.0,MEDICAL,13.28,0.03,5.0,632,No,0
16935,25.0,female,Bachelor,41432.0,6,RENT,1877.0,DEBTCONSOLIDATION,8.85,0.05,4.0,604,Yes,0
16936,22.0,male,High School,51678.0,0,RENT,1501.0,DEBTCONSOLIDATION,5.91,0.03,4.0,655,No,0
16938,28.0,male,Associate,66941.0,5,RENT,3500.0,DEBTCONSOLIDATION,9.5,0.05,5.0,567,No,0
16939,34.0,female,Master,109819.0,13,MORTGAGE,17000.0,VENTURE,13.25,0.15,7.0,679,No,0
16940,27.0,male,Bachelor,124828.0,3,MORTGAGE,8926.0,PERSONAL,6.96,0.07,5.0,669,No,0
16941,27.0,male,High School,181130.0,1,MORTGAGE,7000.0,MEDICAL,14.9,0.04,5.0,576,No,0
16942,24.0,male,Associate,26392.0,2,RENT,5122.0,PERSONAL,10.81,0.19,4.0,703,No,0
16943,27.0,female,Bachelor,84934.0,6,MORTGAGE,12000.0,VENTURE,10.49,0.14,9.0,622,No,0
16944,33.0,female,Master,64328.0,11,OWN,2500.0,HOMEIMPROVEMENT,9.99,0.04,7.0,612,Yes,0
16945,39.0,female,High School,61222.0,17,RENT,5500.0,DEBTCONSOLIDATION,6.57,0.09,13.0,560,Yes,0
16946,22.0,male,Associate,73070.0,0,RENT,8000.0,EDUCATION,14.35,0.11,3.0,613,No,0
16947,25.0,male,Master,93823.0,6,MORTGAGE,6149.0,MEDICAL,6.01,0.07,5.0,582,Yes,0
16948,24.0,male,High School,56274.0,5,OWN,10000.0,VENTURE,12.0,0.18,3.0,668,Yes,0
16949,31.0,male,Master,41862.0,6,RENT,4000.0,PERSONAL,10.17,0.1,10.0,724,No,0
16950,25.0,male,Bachelor,52286.0,1,OWN,2000.0,EDUCATION,9.0,0.04,3.0,603,Yes,0
16951,26.0,female,High School,126877.0,3,RENT,7200.0,VENTURE,10.93,0.06,4.0,652,No,0
16952,35.0,male,Master,108980.0,10,MORTGAGE,12000.0,EDUCATION,7.25,0.11,9.0,653,No,0
16953,30.0,female,Master,91279.0,8,MORTGAGE,15000.0,PERSONAL,7.81,0.16,10.0,575,No,0
16954,26.0,female,Master,61174.0,6,RENT,10000.0,PERSONAL,7.02,0.16,3.0,630,Yes,0
16955,37.0,female,High School,121010.0,15,RENT,5000.0,EDUCATION,9.1,0.04,9.0,599,Yes,0
16956,25.0,male,High School,48988.0,0,RENT,10786.0,VENTURE,11.02,0.22,4.0,656,No,0
16957,29.0,male,Bachelor,30916.0,2,OWN,9100.0,MEDICAL,9.33,0.29,8.0,633,Yes,0
16958,29.0,male,Associate,96513.0,2,MORTGAGE,16488.0,EDUCATION,8.42,0.17,10.0,581,Yes,0
16959,37.0,male,Bachelor,43303.0,17,RENT,2033.0,MEDICAL,7.0,0.05,13.0,670,Yes,0
16960,23.0,male,Associate,54964.0,3,RENT,8650.0,MEDICAL,14.27,0.16,3.0,716,Yes,0
16961,25.0,female,Associate,81691.0,0,MORTGAGE,1021.0,MEDICAL,9.22,0.01,5.0,614,No,0
16962,34.0,male,High School,127052.0,10,MORTGAGE,10000.0,EDUCATION,7.51,0.08,7.0,594,Yes,0
16963,24.0,male,High School,12886.0,1,RENT,1229.0,VENTURE,7.32,0.1,4.0,661,Yes,0
16964,24.0,male,Master,72682.0,2,MORTGAGE,12982.0,MEDICAL,8.0,0.18,3.0,677,Yes,0
16965,24.0,male,Bachelor,44241.0,1,MORTGAGE,4781.0,VENTURE,11.39,0.11,3.0,644,Yes,0
16966,23.0,male,Master,44396.0,2,RENT,8000.0,VENTURE,11.27,0.18,3.0,594,Yes,0
16967,25.0,female,Master,103152.0,3,RENT,10000.0,MEDICAL,11.4,0.1,6.0,646,Yes,0
16968,23.0,female,Bachelor,22618.0,0,RENT,2400.0,MEDICAL,14.02,0.11,4.0,686,No,0
16969,26.0,male,Master,67015.0,3,MORTGAGE,7000.0,VENTURE,11.61,0.1,6.0,662,No,0
16970,33.0,male,Associate,85231.0,13,RENT,10000.0,HOMEIMPROVEMENT,12.06,0.12,8.0,639,No,0
16971,26.0,male,Bachelor,51430.0,3,RENT,11500.0,EDUCATION,13.79,0.22,4.0,672,Yes,0
16972,24.0,female,Master,85075.0,0,MORTGAGE,24197.0,PERSONAL,11.48,0.28,3.0,649,No,0
16973,25.0,female,Master,174710.0,4,MORTGAGE,20881.0,DEBTCONSOLIDATION,12.53,0.12,6.0,684,Yes,0
16974,28.0,female,Associate,17963.0,8,RENT,2000.0,VENTURE,11.34,0.11,4.0,709,Yes,0
16975,29.0,female,Bachelor,66901.0,8,RENT,10000.0,VENTURE,11.67,0.15,10.0,669,Yes,0
16976,37.0,female,High School,54923.0,15,RENT,2000.0,VENTURE,11.49,0.04,12.0,601,No,0
16977,26.0,female,High School,78931.0,2,RENT,4023.0,PERSONAL,6.7,0.05,2.0,635,Yes,0
16978,33.0,female,High School,37228.0,11,MORTGAGE,6500.0,DEBTCONSOLIDATION,11.95,0.17,8.0,618,No,0
16980,31.0,female,Associate,70715.0,9,MORTGAGE,3000.0,MEDICAL,5.57,0.04,10.0,598,Yes,0
16981,28.0,male,Associate,60921.0,4,RENT,8490.0,VENTURE,14.03,0.14,6.0,646,Yes,0
16982,24.0,male,Associate,61155.0,0,RENT,3000.0,EDUCATION,11.06,0.05,3.0,599,Yes,0
16983,33.0,female,High School,88444.0,9,RENT,14000.0,PERSONAL,14.04,0.16,8.0,646,Yes,0
16984,31.0,female,Bachelor,421619.0,8,MORTGAGE,11245.0,VENTURE,11.64,0.03,9.0,656,Yes,0
16986,42.0,male,High School,27609.0,20,RENT,1000.0,DEBTCONSOLIDATION,7.43,0.04,13.0,686,No,0
16987,36.0,male,Bachelor,49200.0,15,RENT,11235.0,PERSONAL,14.41,0.23,11.0,537,Yes,0
16988,28.0,male,High School,109138.0,5,RENT,16000.0,EDUCATION,12.6,0.15,10.0,657,No,0
16989,37.0,male,Master,437527.0,13,RENT,2816.0,HOMEIMPROVEMENT,11.33,0.01,10.0,681,Yes,0
16990,24.0,female,Associate,121116.0,4,MORTGAGE,10000.0,EDUCATION,16.4,0.08,4.0,676,Yes,0
16991,32.0,female,Bachelor,99325.0,8,MORTGAGE,14000.0,VENTURE,9.21,0.14,9.0,561,Yes,0
16992,27.0,female,Associate,63169.0,2,RENT,7000.0,HOMEIMPROVEMENT,7.88,0.11,4.0,597,No,0
16993,24.0,male,High School,79394.0,1,MORTGAGE,15000.0,EDUCATION,10.93,0.19,4.0,597,Yes,0
16994,29.0,male,Bachelor,57217.0,4,MORTGAGE,11000.0,PERSONAL,12.16,0.19,7.0,677,Yes,0
16995,26.0,male,High School,64398.0,4,RENT,8500.0,DEBTCONSOLIDATION,8.58,0.13,5.0,644,No,0
16996,30.0,female,Bachelor,65825.0,10,MORTGAGE,10000.0,VENTURE,9.1,0.15,9.0,672,Yes,0
16997,24.0,female,Bachelor,60686.0,3,RENT,7000.0,EDUCATION,9.33,0.12,3.0,596,Yes,0
16998,40.0,female,High School,199157.0,16,MORTGAGE,8821.0,DEBTCONSOLIDATION,8.23,0.04,15.0,615,Yes,0
16999,26.0,female,Associate,102798.0,3,MORTGAGE,15000.0,VENTURE,7.66,0.15,4.0,621,Yes,0
17000,24.0,male,Bachelor,33875.0,1,MORTGAGE,1936.0,PERSONAL,10.56,0.06,4.0,646,No,0
17001,22.0,female,Master,45554.0,2,RENT,5063.0,DEBTCONSOLIDATION,8.68,0.11,4.0,650,No,0
17002,25.0,female,High School,57311.0,2,MORTGAGE,15000.0,MEDICAL,10.49,0.26,4.0,667,Yes,0
17003,24.0,male,Associate,48777.0,0,RENT,2000.0,PERSONAL,11.01,0.04,4.0,607,Yes,0
17004,31.0,female,Bachelor,44028.0,7,RENT,3060.0,EDUCATION,6.36,0.07,5.0,656,Yes,0
17005,29.0,male,Bachelor,120941.0,5,MORTGAGE,10000.0,PERSONAL,6.11,0.08,8.0,672,No,0
17006,26.0,male,Bachelor,169407.0,5,MORTGAGE,35000.0,DEBTCONSOLIDATION,10.63,0.21,4.0,638,Yes,0
17007,22.0,female,High School,90945.0,1,MORTGAGE,8545.0,EDUCATION,6.92,0.09,3.0,636,No,0
17008,24.0,male,Master,60990.0,1,RENT,7000.0,EDUCATION,7.55,0.11,5.0,680,Yes,0
17009,38.0,male,High School,97155.0,15,RENT,9500.0,EDUCATION,7.99,0.1,11.0,611,Yes,0
17010,25.0,female,Master,97634.0,2,MORTGAGE,12000.0,DEBTCONSOLIDATION,5.8,0.12,4.0,624,Yes,0
17011,23.0,male,Bachelor,42865.0,0,RENT,10000.0,VENTURE,9.68,0.23,3.0,588,No,0
17012,28.0,male,Bachelor,51429.0,5,RENT,6407.0,MEDICAL,5.8,0.12,6.0,645,Yes,0
17013,42.0,male,Associate,84936.0,19,RENT,10000.0,EDUCATION,7.72,0.12,14.0,640,Yes,0
17014,28.0,male,Bachelor,123051.0,4,RENT,1790.0,MEDICAL,7.55,0.01,5.0,631,No,0
17015,28.0,female,Associate,45947.0,4,RENT,1673.0,DEBTCONSOLIDATION,8.33,0.04,8.0,667,Yes,0
17016,24.0,male,Bachelor,89762.0,0,MORTGAGE,15000.0,PERSONAL,15.01,0.17,4.0,696,No,0
17017,25.0,female,Associate,73478.0,2,MORTGAGE,3000.0,HOMEIMPROVEMENT,17.39,0.04,2.0,580,Yes,0
17018,45.0,male,Master,22699.0,21,RENT,2000.0,VENTURE,7.1,0.09,11.0,648,No,0
17019,28.0,male,High School,124432.0,7,MORTGAGE,10000.0,VENTURE,8.5,0.08,10.0,645,Yes,0
17020,37.0,female,Associate,935136.0,14,MORTGAGE,7729.0,PERSONAL,11.88,0.01,15.0,627,Yes,0
17021,22.0,male,Bachelor,110417.0,2,MORTGAGE,8000.0,PERSONAL,6.92,0.07,4.0,678,Yes,0
17022,25.0,female,Bachelor,67010.0,4,RENT,4000.0,MEDICAL,12.05,0.06,4.0,663,Yes,0
17023,36.0,female,Bachelor,60837.0,16,MORTGAGE,5584.0,EDUCATION,11.52,0.09,9.0,608,Yes,0
17024,31.0,male,Associate,360630.0,8,MORTGAGE,10000.0,PERSONAL,16.31,0.03,7.0,643,Yes,0
17025,25.0,male,Associate,54373.0,2,RENT,1500.0,MEDICAL,11.47,0.03,5.0,655,No,0
17026,28.0,female,Bachelor,152215.0,7,MORTGAGE,5691.0,VENTURE,8.08,0.04,9.0,672,Yes,0
17027,22.0,female,Bachelor,60890.0,4,RENT,10000.0,MEDICAL,6.17,0.16,3.0,632,No,0
17028,23.0,female,High School,103073.0,1,MORTGAGE,12000.0,PERSONAL,11.06,0.12,3.0,593,No,0
17029,25.0,female,Bachelor,87596.0,5,MORTGAGE,4208.0,VENTURE,11.34,0.05,4.0,653,Yes,0
17030,34.0,male,Associate,51221.0,12,RENT,2000.0,HOMEIMPROVEMENT,10.73,0.04,9.0,648,Yes,0
17031,23.0,female,Associate,99148.0,0,MORTGAGE,10967.0,PERSONAL,10.77,0.11,3.0,663,Yes,0
17032,26.0,male,Associate,105613.0,6,MORTGAGE,12977.0,MEDICAL,7.4,0.12,3.0,547,Yes,0
17033,33.0,male,High School,87097.0,12,MORTGAGE,2931.0,HOMEIMPROVEMENT,10.35,0.03,12.0,642,Yes,0
17034,23.0,male,Bachelor,102819.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,8.42,0.07,3.0,600,Yes,0
17035,27.0,male,Bachelor,44307.0,6,RENT,4000.0,MEDICAL,11.49,0.09,10.0,623,No,0
17036,24.0,male,Master,132735.0,2,MORTGAGE,18000.0,MEDICAL,12.09,0.14,4.0,650,Yes,0
